"","state","year","mortality_rate","aar_mortality","incidence_rate","aar_incidence","Female","avg_NO3_lg","avg_SO2_lg","avg_TSO4_lg","avg_TNH4_lg","avg_CA_lg","avg_K_lg","avg_MG_lg","avg_NA_lg","avg_CL_lg"
"277","Florida",1999,0.000577172195608859,40.9,0.000834546406440449,60.6,1,0.492453645330796,0.34631365065207,1.19231879576498,-0.39700703923919,NA,NA,NA,NA,NA
"278","Florida",2000,0.000595206657552577,42.2,0.000850034451646852,61.8,1,0.493054590789776,0.266508748754612,1.20119240795034,-0.377225545381577,-1.14621464371071,-2.3122554630399,-2.13075568047431,-0.170774227143516,NA
"279","Florida",2001,0.000600756547171452,42.7,0.000837356690301998,60.9,1,0.513965190165631,0.282634982292756,1.05328827711184,-0.587832665960151,-1.1582694099142,-2.07342633602505,-1.53355383990942,0.472014106880496,1.7644803373956
"280","Florida",2002,0.000594375802383919,42.3,0.000831681248795619,60.6,1,0.617966402870656,0.320913824389994,1.06780937951306,-0.542929832619359,-1.45825659637587,-2.15879517864103,-1.63814478207581,0.379879780604537,1.27109736556998
"281","Florida",2003,0.000590624533993563,42,0.000825402672676619,60.2,1,0.610495941173566,0.453159749674478,1.13772983806922,-0.545473057561775,-1.38461365509257,-2.06405326608951,-1.60108547414686,0.373660009997634,0.949459671168887
"282","Florida",2004,0.000590961114399221,42.3,0.000837971852008779,61.3,1,0.649558322231542,0.216828400862733,1.2077853833165,-0.462669430930303,-1.27029842862791,-2.01907475361117,-1.5785011378433,0.38609760352367,0.594144508435758
"283","Florida",2005,0.00055933625431155,40,0.000816740605070219,59.8,1,0.635612671664346,0.392226134212158,1.26456068713079,-0.396649596405259,-1.29918321899203,-2.0305646817612,-1.50649860139005,0.449368914481467,0.702361152965921
"284","Florida",2006,0.000549240954819355,39.5,0.000794928491995759,58.1,1,0.716294128292174,0.3647725955974,1.22219014210098,-0.428224018198612,-1.09567150423457,-2.03257517454829,-1.50149089503366,0.418139336887675,0.661211028344213
"285","Florida",2007,0.000554347899102498,39.5,0.000797454883128983,58,1,0.548060649733823,0.251865776665963,1.10106669507151,-0.572981907637471,-1.21212516611993,-2.06759952717002,-1.47873304717341,0.480051519840773,0.793961428681415
"286","Florida",2008,0.000550644096175084,38.7,0.000811280893040765,58.3,1,0.40801941883472,-0.00836999582504783,0.962398513792073,-0.861321491025039,-1.24334833465758,-1.96545444608527,-1.39414064728807,0.603773984793617,0.882339290911032
"287","Florida",2009,0.000551902716605297,38.4,0.00080855531020719,57.4,1,0.309919403881398,-0.254366858937477,0.828468237336092,-0.849853662299566,-1.28306140512615,-1.97699971834963,-1.56608666883153,0.41546483340945,0.727882236871238
"288","Florida",2010,0.000549847455478913,37.8,0.000805308015783539,56.5,1,0.419467942537841,-0.0562169747798595,0.906426506647125,-0.695127807373579,-1.34344689924426,-2.02006902596362,-1.55581184108772,0.430991194401021,0.70599101097176
"289","Florida",2011,0.000538140378319157,36.4,0.000788669941732103,54.4,1,0.348680817823657,-0.44269678135866,0.857141327840305,-0.802194771873254,-1.41675622906707,-2.05113877376956,-1.50768518735575,0.502128038222225,0.801898585809289
"290","Florida",2012,0.000530578260344096,35.3,0.000813458701077906,55.3,1,0.277596114852053,-0.624927941582801,0.71927504115771,-1.02161629597208,-1.31299958612497,-2.04670640952133,-1.47708602309719,0.520931211073235,0.870205185073273
"291","Florida",2013,0.00053531630966732,35.1,0.000789308731142164,52.9,1,0.194251183366249,-0.547838775377271,0.672716817817552,-1.11502313609687,-0.827977585033315,-2.10390238625869,-1.46962859102527,0.554529983354968,0.921601476666671
"292","Florida",2014,0.000521982112203476,33.8,0.000778930617001788,51.4,1,0.208419848712008,-0.43593919150785,0.625004139619255,-1.02828205681276,-1.38170090038715,-2.1819426147674,-1.69694605708766,0.319408004148143,0.625330630358564
"293","Florida",2015,0.000518123224035804,33.1,0.000782317645562846,51,1,0.149026242246872,-0.529351190139376,0.552629073053636,-1.17591943106968,-1.61430490948678,-1.77531338159265,-1.56513398687758,0.461447300457981,0.866850963654243
"294","Florida",2016,0.000481714089491541,30.2,0.000783995851600541,50.3,1,0.197731966039194,-0.626421118770132,0.443400863522607,-1.34845572147148,-1.46618123678002,-2.14030185793669,-1.54409715635487,0.49459408267442,0.872473726480038
"295","Florida",2017,0.000479196264471909,29.7,0.000796918135189163,50.3,1,0.198679677267065,-0.458850760228883,0.485412788642331,-1.31880065203123,-1.17180936359751,-2.04303587302182,-1.49496426834683,0.538098548674775,0.940242754657131
"296","Florida",2018,0.000472882077667957,28.7,0.000771714081958614,47.8,1,0.194934883157245,-0.81855924338082,0.420629544627936,-1.40078401617071,-1.14764381529645,-2.09906996192872,-1.54218086761058,0.488989837669168,0.882697485158036
"297","Florida",1999,0.000887767133593405,75.9,0.00116321825799869,99.4,0,0.492453645330796,0.34631365065207,1.19231879576498,-0.39700703923919,NA,NA,NA,NA,NA
"298","Florida",2000,0.000874945611230159,75,0.00115488733941823,98.6,0,0.493054590789776,0.266508748754612,1.20119240795034,-0.377225545381577,-1.14621464371071,-2.3122554630399,-2.13075568047431,-0.170774227143516,NA
"299","Florida",2001,0.000847048980547808,72.5,0.00110668709036233,94.6,0,0.513965190165631,0.282634982292756,1.05328827711184,-0.587832665960151,-1.1582694099142,-2.07342633602505,-1.53355383990942,0.472014106880496,1.7644803373956
"300","Florida",2002,0.000830915863202529,70.8,0.00110436941463757,93.9,0,0.617966402870656,0.320913824389994,1.06780937951306,-0.542929832619359,-1.45825659637587,-2.15879517864103,-1.63814478207581,0.379879780604537,1.27109736556998
"301","Florida",2003,0.000815986300868523,69.5,0.00108348726878382,92,0,0.610495941173566,0.453159749674478,1.13772983806922,-0.545473057561775,-1.38461365509257,-2.06405326608951,-1.60108547414686,0.373660009997634,0.949459671168887
"302","Florida",2004,0.000799260320049487,68.1,0.00107331592361731,91.1,0,0.649558322231542,0.216828400862733,1.2077853833165,-0.462669430930303,-1.27029842862791,-2.01907475361117,-1.5785011378433,0.38609760352367,0.594144508435758
"303","Florida",2005,0.000802834634405338,68.2,0.00106028274817952,89.6,0,0.635612671664346,0.392226134212158,1.26456068713079,-0.396649596405259,-1.29918321899203,-2.0305646817612,-1.50649860139005,0.449368914481467,0.702361152965921
"304","Florida",2006,0.000778785877205913,66.4,0.00102555331380649,86.8,0,0.716294128292174,0.3647725955974,1.22219014210098,-0.428224018198612,-1.09567150423457,-2.03257517454829,-1.50149089503366,0.418139336887675,0.661211028344213
"305","Florida",2007,0.000725421628377435,61.1,0.000994631924447577,83.3,0,0.548060649733823,0.251865776665963,1.10106669507151,-0.572981907637471,-1.21212516611993,-2.06759952717002,-1.47873304717341,0.480051519840773,0.793961428681415
"306","Florida",2008,0.000744976895895024,61.8,0.00100772167283563,83,0,0.40801941883472,-0.00836999582504783,0.962398513792073,-0.861321491025039,-1.24334833465758,-1.96545444608527,-1.39414064728807,0.603773984793617,0.882339290911032
"307","Florida",2009,0.000728311192095504,59.4,0.00100412848589466,81.4,0,0.309919403881398,-0.254366858937477,0.828468237336092,-0.849853662299566,-1.28306140512615,-1.97699971834963,-1.56608666883153,0.41546483340945,0.727882236871238
"308","Florida",2010,0.000728618330352425,58.5,0.000981984716383795,78.4,0,0.419467942537841,-0.0562169747798595,0.906426506647125,-0.695127807373579,-1.34344689924426,-2.02006902596362,-1.55581184108772,0.430991194401021,0.70599101097176
"309","Florida",2011,0.00070606348518474,55.7,0.000946569378223045,74.4,0,0.348680817823657,-0.44269678135866,0.857141327840305,-0.802194771873254,-1.41675622906707,-2.05113877376956,-1.50768518735575,0.502128038222225,0.801898585809289
"310","Florida",2012,0.000715209478581765,55.5,0.000958982715205663,74.1,0,0.277596114852053,-0.624927941582801,0.71927504115771,-1.02161629597208,-1.31299958612497,-2.04670640952133,-1.47708602309719,0.520931211073235,0.870205185073273
"311","Florida",2013,0.000687235315524508,52.1,0.000933020296670529,70.9,0,0.194251183366249,-0.547838775377271,0.672716817817552,-1.11502313609687,-0.827977585033315,-2.10390238625869,-1.46962859102527,0.554529983354968,0.921601476666671
"312","Florida",2014,0.000665924620671838,49.7,0.000938601275933008,69.9,0,0.208419848712008,-0.43593919150785,0.625004139619255,-1.02828205681276,-1.38170090038715,-2.1819426147674,-1.69694605708766,0.319408004148143,0.625330630358564
"313","Florida",2015,0.000665869835347722,49,0.000906578593635555,66.4,0,0.149026242246872,-0.529351190139376,0.552629073053636,-1.17591943106968,-1.61430490948678,-1.77531338159265,-1.56513398687758,0.461447300457981,0.866850963654243
"314","Florida",2016,0.000609409005206018,44,0.00091852807735675,66.3,0,0.197731966039194,-0.626421118770132,0.443400863522607,-1.34845572147148,-1.46618123678002,-2.14030185793669,-1.54409715635487,0.49459408267442,0.872473726480038
"315","Florida",2017,0.00061161930332571,43.4,0.000893379799099303,63.4,0,0.198679677267065,-0.458850760228883,0.485412788642331,-1.31880065203123,-1.17180936359751,-2.04303587302182,-1.49496426834683,0.538098548674775,0.940242754657131
"316","Florida",2018,0.000592467887287245,41.2,0.000873825138490452,60.7,0,0.194934883157245,-0.81855924338082,0.420629544627936,-1.40078401617071,-1.14764381529645,-2.09906996192872,-1.54218086761058,0.488989837669168,0.882697485158036
"317","Georgia",1999,0.000344235675950695,37.4,0.000466793342140233,50.7,1,1.02339199242564,1.65353556013975,1.66680717071146,0.463138870614656,NA,NA,NA,NA,NA
"318","Georgia",2000,0.000387298985487173,42.2,0.000490403286132615,53.4,1,0.994652797290108,1.62895087359809,1.51000010066552,0.383588665275588,-2.0343088515725,-2.46977176220373,-3.20660763776601,-1.4402754749864,NA
"319","Georgia",2001,0.000374045912726066,40.8,0.000497866387604607,54.2,1,0.917576435615013,1.58868403284088,1.43554457494102,0.275982263173682,-1.85589970234589,-2.47966327746501,-3.00351760277664,-1.3808923118309,NA
"320","Georgia",2002,0.000357445376939667,38.7,0.000508325681491446,54.7,1,0.878299632247534,1.64083821280101,1.42854612548476,0.259103511315018,-2.07918497082337,-2.51309650267598,-3.23523532991497,-1.51485698646387,NA
"321","Georgia",2003,0.000395908760778275,42.5,0.000510130713600513,54.6,1,0.732962206719231,1.54884564586346,1.47504065054746,0.279589318119178,-2.05850833201337,-2.51551654269339,-3.36079393625982,-1.91669494579233,-3.03081679066731
"322","Georgia",2004,0.00036764672935555,39.4,0.000502293703360842,53.4,1,0.7713112015293,1.62353146346583,1.56823185724388,0.3539172233517,-2.05774912100706,-2.49755095908587,-3.12102875873101,-1.47736100843806,-2.56670383683724
"323","Georgia",2005,0.000378682855413617,40.3,0.000524887366547222,55.3,1,0.732354432084158,1.67127215530509,1.5741501590453,0.364630613509784,-1.98346249470795,-2.4942057527361,-3.27602835637251,-1.82973551729839,-3.26523394884635
"324","Georgia",2006,0.000379608127938858,39.6,0.000531408558118583,55.2,1,0.748745617584763,1.71719374932579,1.51465501666803,0.297218665785267,-1.8174442084287,-2.43875733222378,-3.06105058582915,-1.64788892188529,-3.08326126700139
"325","Georgia",2007,0.000386388734696201,40.3,0.000561373015414524,57.6,1,0.757343696104886,1.59760432475009,1.45672907726446,0.268499253035007,-1.81137757508782,-2.46273127407621,-2.87392316538094,-1.27047564664213,-2.68768212284383
"326","Georgia",2008,0.000372865136059744,38.3,0.000565989099408192,57.4,1,0.586900528164105,1.44772531702908,1.28822637262055,0.105330137837934,-1.84123911631924,-2.4859184822726,-3.09958449329993,-1.53243319650051,-2.79601572096302
"327","Georgia",2009,0.00038554169828678,38.8,0.000560214862225779,56,1,0.306556667449212,0.78028859717098,0.995381270402162,-0.143905901340489,-1.47594978997649,-2.17785190671156,-3.21159470437006,-1.60541716034837,-2.43199313021291
"328","Georgia",2010,0.00037318717539757,36.7,0.000537952833969327,52.5,1,0.435664481839007,0.842359113399978,1.05278752335418,-0.0581822318804699,-1.90470870653456,-2.27172616540806,-3.20059396119019,-1.74708060201265,-3.01287843238896
"329","Georgia",2011,0.000375209609991341,36.4,0.000552646673164718,53.4,1,0.432611243682483,0.646167443884911,1.0161033478958,-0.111909692553589,-1.96379411815387,-2.48463745525487,-3.06277649544187,-1.34847996180632,-2.19307550434846
"330","Georgia",2012,0.000379499526365646,36.2,0.000580596779286391,54.3,1,0.308813113440109,0.131399710438905,0.738590948799127,-0.402284876292726,-1.99517248350312,-2.42192080401544,-3.12036222534634,-1.4658385002889,-2.47773244604
"331","Georgia",2013,0.000376079761016093,34.9,0.000561672480143243,52,1,0.204581392055174,-0.0544581781871174,0.663957347976573,-0.456129007756095,-2.2202923785723,-2.59862907297695,-3.26798679520741,-1.54567504581232,-2.52853919397899
"332","Georgia",2014,0.00037325140148537,34.2,0.000566272375462228,50.9,1,0.204831013283391,-0.0290815435985511,0.628292792548221,-0.482393796826461,-1.96976095919806,-2.57851944743142,-3.34287298118224,-1.82963238518582,-2.93779638424866
"333","Georgia",2015,0.000352092845235847,31.2,0.000571624075181592,50.6,1,0.192933352646347,-0.433528763932496,0.361726282068514,-0.735817287016265,-2.11117101184278,-2.39715437086342,-3.29160465797379,-1.69356575028684,-2.46213266280988
"334","Georgia",2016,0.00035029761111026,30.7,0.000588242748678676,50.9,1,0.235002368526108,-0.462542902360589,0.169901610321498,-0.898609730798681,-1.99055480010316,-2.67837718493786,-3.18036237534154,-1.52796636178965,-2.2734070980686
"335","Georgia",2017,0.000351526859439581,30,0.00059510747199431,49.9,1,0.108411151849545,-0.635914695389271,0.178976097699868,-0.943923938285523,-2.0803831613351,-2.57434235345855,-3.18736765792995,-1.47186933707253,-2.10577746454954
"336","Georgia",2018,0.00035819458077899,29.8,0.000585446261552423,48.1,1,0.0815578669321079,-0.950183662897339,0.007053068532157,-1.03485469737689,-2.14746345612675,-2.44338857758604,-3.2840545508932,-1.66306023268751,-2.39211600498434
"337","Georgia",1999,0.000639251187488196,94.1,0.000767607762560083,109.6,0,1.02339199242564,1.65353556013975,1.66680717071146,0.463138870614656,NA,NA,NA,NA,NA
"338","Georgia",2000,0.000629344192218074,92.5,0.000798355353379111,113.1,0,0.994652797290108,1.62895087359809,1.51000010066552,0.383588665275588,-2.0343088515725,-2.46977176220373,-3.20660763776601,-1.4402754749864,NA
"339","Georgia",2001,0.000630691144310093,91.8,0.000791821933006477,111.9,0,0.917576435615013,1.58868403284088,1.43554457494102,0.275982263173682,-1.85589970234589,-2.47966327746501,-3.00351760277664,-1.3808923118309,NA
"340","Georgia",2002,0.000631291082361598,90.2,0.000793240329333482,109.5,0,0.878299632247534,1.64083821280101,1.42854612548476,0.259103511315018,-2.07918497082337,-2.51309650267598,-3.23523532991497,-1.51485698646387,NA
"341","Georgia",2003,0.000596285432683017,84.9,0.000780540233182847,107,0,0.732962206719231,1.54884564586346,1.47504065054746,0.279589318119178,-2.05850833201337,-2.51551654269339,-3.36079393625982,-1.91669494579233,-3.03081679066731
"342","Georgia",2004,0.00062056869361,86.9,0.000756434219718477,103.6,0,0.7713112015293,1.62353146346583,1.56823185724388,0.3539172233517,-2.05774912100706,-2.49755095908587,-3.12102875873101,-1.47736100843806,-2.56670383683724
"343","Georgia",2005,0.000604256703622955,82.8,0.000745882943510349,100,0,0.732354432084158,1.67127215530509,1.5741501590453,0.364630613509784,-1.98346249470795,-2.4942057527361,-3.27602835637251,-1.82973551729839,-3.26523394884635
"344","Georgia",2006,0.000598188667769403,81,0.000756263869203807,98.9,0,0.748745617584763,1.71719374932579,1.51465501666803,0.297218665785267,-1.8174442084287,-2.43875733222378,-3.06105058582915,-1.64788892188529,-3.08326126700139
"345","Georgia",2007,0.000573876042774761,77.6,0.000758023766866357,97.9,0,0.757343696104886,1.59760432475009,1.45672907726446,0.268499253035007,-1.81137757508782,-2.46273127407621,-2.87392316538094,-1.27047564664213,-2.68768212284383
"346","Georgia",2008,0.000540894205267414,71,0.000750883363716498,94.9,0,0.586900528164105,1.44772531702908,1.28822637262055,0.105330137837934,-1.84123911631924,-2.4859184822726,-3.09958449329993,-1.53243319650051,-2.79601572096302
"347","Georgia",2009,0.00055474166983834,70.8,0.000759075416375192,94.4,0,0.306556667449212,0.78028859717098,0.995381270402162,-0.143905901340489,-1.47594978997649,-2.17785190671156,-3.21159470437006,-1.60541716034837,-2.43199313021291
"348","Georgia",2010,0.000540582154039549,66.5,0.000718807639862186,86,0,0.435664481839007,0.842359113399978,1.05278752335418,-0.0581822318804699,-1.90470870653456,-2.27172616540806,-3.20059396119019,-1.74708060201265,-3.01287843238896
"349","Georgia",2011,0.000541097504516806,65.5,0.000736226874871515,87.1,0,0.432611243682483,0.646167443884911,1.0161033478958,-0.111909692553589,-1.96379411815387,-2.48463745525487,-3.06277649544187,-1.34847996180632,-2.19307550434846
"350","Georgia",2012,0.000562033664099557,66.6,0.000770753563649226,87.4,0,0.308813113440109,0.131399710438905,0.738590948799127,-0.402284876292726,-1.99517248350312,-2.42192080401544,-3.12036222534634,-1.4658385002889,-2.47773244604
"351","Georgia",2013,0.000549488952661311,62.2,0.00075197552893194,83.4,0,0.204581392055174,-0.0544581781871174,0.663957347976573,-0.456129007756095,-2.2202923785723,-2.59862907297695,-3.26798679520741,-1.54567504581232,-2.52853919397899
"352","Georgia",2014,0.000548172212478071,60.8,0.000769886475368829,83.1,0,0.204831013283391,-0.0290815435985511,0.628292792548221,-0.482393796826461,-1.96976095919806,-2.57851944743142,-3.34287298118224,-1.82963238518582,-2.93779638424866
"353","Georgia",2015,0.000526397206424143,57,0.000747645380925019,78.2,0,0.192933352646347,-0.433528763932496,0.361726282068514,-0.735817287016265,-2.11117101184278,-2.39715437086342,-3.29160465797379,-1.69356575028684,-2.46213266280988
"354","Georgia",2016,0.000508080129101805,53.8,0.000760524965617851,78,0,0.235002368526108,-0.462542902360589,0.169901610321498,-0.898609730798681,-1.99055480010316,-2.67837718493786,-3.18036237534154,-1.52796636178965,-2.2734070980686
"355","Georgia",2017,0.000496142506816777,50.9,0.00075931718313463,75.1,0,0.108411151849545,-0.635914695389271,0.178976097699868,-0.943923938285523,-2.0803831613351,-2.57434235345855,-3.18736765792995,-1.47186933707253,-2.10577746454954
"356","Georgia",2018,0.000483388437528549,48.3,0.000695054277029112,67.6,0,0.0815578669321079,-0.950183662897339,0.007053068532157,-1.03485469737689,-2.14746345612675,-2.44338857758604,-3.2840545508932,-1.66306023268751,-2.39211600498434
"357","Hawaii",1999,0.000282471794360534,25.4,0.000448631673396142,40.4,1,-1.71147063799925,3.10420304734048,0.188320195597355,-2.12857576503084,NA,NA,NA,NA,NA
"358","Hawaii",2000,0.000268436803017097,23.7,0.00043248151597199,38.3,1,-1.49055292005255,3.14227493733052,0.702563286486005,-1.9957793567213,-3.27784016705809,-3.19606114710203,-2.84337440865064,-0.78681985565337,NA
"359","Hawaii",2001,0.00030860701686997,26.6,0.000407098617998683,35.3,1,-1.71928497332769,3.14201455106284,0.601344975227455,-2.18781513912143,-3.21719454670106,-3.51028277478842,-2.87678751979108,-0.793792335300236,NA
"360","Hawaii",2002,0.000223956169505609,19,0.000433306501869547,37.3,1,-1.66428488207358,3.34021044838552,0.673095482248155,-2.03846851856497,-3.08885684354447,-3.36239983495424,-2.82477504683909,-0.752044045807732,NA
"361","Hawaii",2003,0.000328655733920318,27.7,0.000458514828786395,38.7,1,-1.52883323251903,3.70740387986601,0.89450749831783,-2.0068919259902,-3.21403180685938,-3.26371227680712,-2.74383681752121,-0.703415100300664,-1.00680173190071
"362","Hawaii",2004,0.000332881117475631,27.7,0.0005118832278163,43,1,-1.76164257032424,3.51660686192254,0.75084792416437,-2.17690737657332,-3.29988253871308,-3.54376951893883,-3.03352067961565,-1.01148321027223,-1.47886662577024
"363","Hawaii",1999,0.000466744457409568,50.3,0.000686968954919717,73.3,0,-1.71147063799925,3.10420304734048,0.188320195597355,-2.12857576503084,NA,NA,NA,NA,NA
"364","Hawaii",2000,0.000468833244539158,49.6,0.000642596614892832,67.6,0,-1.49055292005255,3.14227493733052,0.702563286486005,-1.9957793567213,-3.27784016705809,-3.19606114710203,-2.84337440865064,-0.78681985565337,NA
"365","Hawaii",2001,0.000465335730812197,48.8,0.000598288796758539,62,0,-1.71928497332769,3.14201455106284,0.601344975227455,-2.18781513912143,-3.21719454670106,-3.51028277478842,-2.87678751979108,-0.793792335300236,NA
"366","Hawaii",2002,0.000458759008759731,47.3,0.000668889883401425,69.2,0,-1.66428488207358,3.34021044838552,0.673095482248155,-2.03846851856497,-3.08885684354447,-3.36239983495424,-2.82477504683909,-0.752044045807732,NA
"367","Hawaii",2003,0.000482944719565318,49.5,0.000672616078074469,68.6,0,-1.52883323251903,3.70740387986601,0.89450749831783,-2.0068919259902,-3.21403180685938,-3.26371227680712,-2.74383681752121,-0.703415100300664,-1.00680173190071
"368","Hawaii",2004,0.000488452265963044,50,0.000703622556757054,71.3,0,-1.76164257032424,3.51660686192254,0.75084792416437,-2.17690737657332,-3.29988253871308,-3.54376951893883,-3.03352067961565,-1.01148321027223,-1.47886662577024
"369","Idaho",2015,0.000368952635705391,30.7,0.000544933333656976,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Idaho",2016,0.000317976762686916,26.7,0.000556161603650897,46,1,-0.998935781036292,-1.59279827609076,-1.30852880039161,-2.20131369562721,-2.93127789057132,-2.63706316543684,-4.37650345401777,-3.38683941391421,-3.74854780253632
"371","Idaho",2017,0.000324284096198061,26.4,0.000586744245998649,47.4,1,-0.879535662762016,-1.5411771607333,-1.24897017025667,-1.78609553960362,-2.76833113198714,-2.81159754673194,-4.38505343303208,-3.70971728371384,-4.10466429462896
"372","Idaho",2018,0.000352723587244691,28.2,0.000521068935702384,41.2,1,-1.0630409779701,-2.06526557411439,-1.4251231510851,-2.16753322226704,-2.84182338119673,-3.01154900892826,-4.28113763984252,-3.48125969737107,-3.98607064757672
"373","Idaho",2015,0.000417117536467559,39.4,0.000621444677519783,58.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Idaho",2016,0.000370240276446073,36.1,0.000570787092854363,53.6,0,-0.998935781036292,-1.59279827609076,-1.30852880039161,-2.20131369562721,-2.93127789057132,-2.63706316543684,-4.37650345401777,-3.38683941391421,-3.74854780253632
"375","Idaho",2017,0.000382361623444695,34.9,0.000568312564937555,50.3,0,-0.879535662762016,-1.5411771607333,-1.24897017025667,-1.78609553960362,-2.76833113198714,-2.81159754673194,-4.38505343303208,-3.70971728371384,-4.10466429462896
"376","Idaho",2018,0.000370441714700609,33.2,0.000564211227005543,49.5,0,-1.0630409779701,-2.06526557411439,-1.4251231510851,-2.16753322226704,-2.84182338119673,-3.01154900892826,-4.28113763984252,-3.48125969737107,-3.98607064757672
"377","Illinois",1999,0.000439861563195451,40.6,0.00059968162702844,56.3,1,1.54681158854815,1.80454066289278,1.36770667548311,0.58011247870224,NA,NA,NA,NA,NA
"378","Illinois",2000,0.000450256151149902,41.7,0.000589257175061073,55.3,1,1.57620158907312,1.69056810051449,1.3577999023945,0.680358233140942,-0.609701521384573,-2.38637172853183,-2.21706720543242,-2.3313275618597,NA
"379","Illinois",2001,0.00044471004606744,41,0.000603254750101367,56.4,1,1.6276794403419,1.65512357093355,1.31181805190763,0.726013613351543,-0.622166951842898,-2.52773064697893,-2.39085440370779,-2.01778216129311,NA
"380","Illinois",2002,0.00046697684699675,42.9,0.000636516211829965,59.2,1,1.54309856548461,1.51113163290808,1.35925797755283,0.632895792063421,-0.432809420434857,-2.5781641034399,-2.15904108045905,-2.38257482193853,NA
"381","Illinois",2003,0.000470258676631798,42.9,0.000640338948585312,59.3,1,1.50365207336418,1.51386858937764,1.26923721113829,0.571237942212745,-0.576227026039007,-2.53529034101204,-2.18740328706649,-2.46055272554527,-2.56119134826683
"382","Illinois",2004,0.000462099067866357,41.9,0.000634216939298361,58.4,1,1.37979976844847,1.55958317535635,1.16492906647934,0.467477457287504,-0.659481570694839,-2.57208507885322,-2.26325892634411,-2.40246246073487,-2.5650312963023
"383","Illinois",2005,0.000459071852917675,41.5,0.000650702049913829,59.5,1,1.50236016428003,1.57267414693254,1.44535097224292,0.704052533135391,-0.53350906328656,-2.56872313588111,-2.17996266049558,-2.51266887077013,-2.51573786905198
"384","Illinois",2006,0.000460402153905685,41.3,0.000673444904380761,61.2,1,1.28222846163025,1.32324843180644,1.15426507596656,0.410204906446879,-0.60736604718925,-2.62026028110201,-2.27743548097209,-2.64054514915676,-2.62100036331374
"385","Illinois",2007,0.000491528744072162,44,0.000680625835610461,61.2,1,1.30821652554831,1.29858327767029,1.14803946794544,0.412954536055454,-0.52429976560396,-2.46920685485424,-2.20949028397274,-2.42415819662969,-2.56220838053119
"386","Illinois",2008,0.000477551756461848,41.8,0.000696076729831523,62,1,1.23285157461641,1.19362352572188,1.03320343218863,0.351558239541072,-0.73037040949432,-2.55498359661297,-2.39137372723673,-2.18602647185093,-2.38387966617541
"387","Illinois",2009,0.000472800332110412,41.5,0.000710810749053441,63,1,1.14212245628499,0.841158186441447,0.974674827008341,0.315503930185016,-0.742251736250476,-2.44644786650569,-2.37567940903028,-2.56732190657376,-2.50944743179995
"388","Illinois",2010,0.000473148660680582,41.1,0.000685118038059125,60,1,1.24670435909035,0.898012388420716,0.878114273297226,0.312106825531222,-0.525812366074314,-2.30469699891764,-2.24247945952409,-2.46150567776049,-2.48599955448314
"389","Illinois",2011,0.000462961197444942,39.5,0.00067819620554867,58.2,1,1.1536506718375,0.772644384828195,0.904063293495292,0.235544778798124,-0.567424606645271,-2.55345527859243,-2.21727754765391,-2.36333512851861,-2.49969863058711
"390","Illinois",2012,0.000472688163260579,39.6,0.000690289290641658,58.6,1,1.10405778359489,0.550103273458236,0.692951082902684,0.0393476533112221,-0.425162740916458,-2.55326106966638,-2.09252015921626,-2.54352495227641,-2.72363174969917
"391","Illinois",2013,0.000464054013633167,38.2,0.000659605491645962,54.7,1,1.05159940495918,0.486334348500836,0.749465297708287,0.0984066466216922,-0.579938303514656,-2.64330303875705,-2.1948097738036,-2.45538963286089,-2.45241495224926
"392","Illinois",2014,0.000473169216988787,38.1,0.000722558662540867,58.9,1,1.08048380466623,0.507127365058292,0.695999925791976,0.0864582478514331,-0.59652735104716,-2.63194630932044,-2.23402868037777,-2.31113131203453,-2.41163432080445
"393","Illinois",2015,0.000448740798483601,35.5,0.000717343564480936,57.4,1,0.911100753874233,0.267377319111417,0.484714475529501,-0.149962020079142,-0.639768196070279,-2.67755979410421,-2.32705539696348,-2.45064436318499,-2.47339713904817
"394","Illinois",2016,0.000458516729805335,35.6,0.000722957170766286,56.8,1,0.878362965511353,-0.0844371530420458,0.302168788297118,-0.271578876485662,-0.705755747275885,-2.65938222484855,-2.38564705992942,-2.67447321189515,-2.7181401495446
"395","Illinois",2017,0.000438113270124828,33.2,0.000719471827378449,55.1,1,0.793803914274259,-0.179424945215997,0.213526100185573,-0.431500429160657,-0.441135697980547,-2.5808513165509,-2.17806802515632,-2.7194630536217,-2.77798705081498
"396","Illinois",2018,0.000413954420512485,30.7,0.000735661439365412,55.2,1,0.965855628036274,-0.359724957299621,0.18395198368214,-0.212438387677497,-0.6995133476143,-2.55437840039802,-2.35317450998361,-2.43374093110545,-2.42885335086717
"397","Illinois",1999,0.000651044466535553,79.8,0.00082323381858421,99.5,0,1.54681158854815,1.80454066289278,1.36770667548311,0.58011247870224,NA,NA,NA,NA,NA
"398","Illinois",2000,0.000652172056488513,79.8,0.000801460497523027,96.4,0,1.57620158907312,1.69056810051449,1.3577999023945,0.680358233140942,-0.609701521384573,-2.38637172853183,-2.21706720543242,-2.3313275618597,NA
"399","Illinois",2001,0.000647270138192175,79.2,0.000809251124795317,97.5,0,1.6276794403419,1.65512357093355,1.31181805190763,0.726013613351543,-0.622166951842898,-2.52773064697893,-2.39085440370779,-2.01778216129311,NA
